Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Use production,Supplier,Purchase cost,Available for sale [JERGUN CRAFT],Price [JERGUN CRAFT],In stock [JERGUN CRAFT],Low stock [JERGUN CRAFT],Optimal stock [JERGUN CRAFT]
dao-coffee-3-in-1-turbo-stick-500g-1,10750,Dao Coffee 3 in 1 Turbo Stick 400g,กาแฟ,,N,,,,,,,114.35,8859448902474,,,Y,,บริษัท ดาวเรืองอิมพอร์ตเอ็กซ์พอร์ต(ไทยแลนด์) จำกัด,114.29,Y,169.00,68.000,36.000,72.000
dao-coffee-3in1-espresso-stick-400-g,10961,Dao Coffee 3in1 Espresso Stick 400 g,กาแฟ,,N,,,,,,,116.86,8859448902467,,,Y,,บริษัท ดาวเรืองอิมพอร์ตเอ็กซ์พอร์ต(ไทยแลนด์) จำกัด,118.90,Y,169.00,63.000,12.000,48.000
dao-gold-instant-coffee-jar-x12,10817,Dao Gold Instant Coffee Jar 100g,กาแฟ,,N,,,,,,,197.80,8859448901095,,,Y,,บริษัท ดาวเรืองอิมพอร์ตเอ็กซ์พอร์ต(ไทยแลนด์) จำกัด,195.45,Y,320.00,25.000,6.000,12.000
dao-gold-instant-coffee-jar-x24,10816,Dao Gold Instant Coffee Jar 30g,กาแฟ,,N,,,,,,,106.29,8859448901057,,,Y,,บริษัท ดาวเรืองอิมพอร์ตเอ็กซ์พอร์ต(ไทยแลนด์) จำกัด,105.90,Y,130.00,41.000,12.000,24.000
dao-platinum-instant-coffee-jar-x12,10819,Dao Platinum Instant Coffee Jar 100 g,กาแฟ,,N,,,,,,,262.87,8859448901217,,,Y,,บริษัท ดาวเรืองอิมพอร์ตเอ็กซ์พอร์ต(ไทยแลนด์) จำกัด,262.87,Y,430.00,17.000,6.000,12.000
dao-platinum-instant-coffee-jar-x24,10818,Dao Platinum Instant Coffee Jar 60 g,กาแฟ,,N,,,,,,,162.47,8859448901071,,,Y,,บริษัท ดาวเรืองอิมพอร์ตเอ็กซ์พอร์ต(ไทยแลนด์) จำกัด,162.47,Y,250.00,31.000,12.000,24.000
dao-roasted-beans-coffee-arabica-premium-200g,10823,Dao Roasted Beans Coffee Arabica Premium 200g,กาแฟ,,N,,,,,,,129.93,8859448900814,,,Y,,บริษัท ดาวเรืองอิมพอร์ตเอ็กซ์พอร์ต(ไทยแลนด์) จำกัด,130.49,Y,169.00,116.000,20.000,40.000
dao-roasted-beans-coffee-strong-blend-200g,10821,Dao Roasted Beans Coffee Strong Blend 200g,กาแฟ,,N,,,,,,,122.53,8859448900791,,,Y,,บริษัท ดาวเรืองอิมพอร์ตเอ็กซ์พอร์ต(ไทยแลนด์) จำกัด,122.53,Y,159.00,109.000,20.000,40.000
dao-roasted-beans-coffee-strong-blend-500g,10044,Dao Roasted Beans Coffee Strong Blend 500g,กาแฟ,,N,,,,,,,296.94,8859448900685,,,Y,,บริษัท ดาวเรืองอิมพอร์ตเอ็กซ์พอร์ต(ไทยแลนด์) จำกัด,296.65,Y,389.00,81.000,25.000,50.000
dao-roasted-beans-coffee-tipica-200g,10822,Dao Roasted Beans Coffee Tipica 200g,กาแฟ,,N,,,,,,,204.76,8859448900777,,,Y,,บริษัท ดาวเรืองอิมพอร์ตเอ็กซ์พอร์ต(ไทยแลนด์) จำกัด,204.95,Y,259.00,112.000,10.000,20.000
de-ploy-brewing-channimit-cider,10088,De Ploy Brewing Channimit Cider 330 ml,เบียร์คราฟท์,,N,,,,,,,139.00,JC10088,,,Y,,บริษัท กรุ๊ปบี จำกัด,139.00,Y,210.00,3.000,3.000,9.000
devanom-citrusy-mead-can-330-ml.,10221,Devanom Citrusy Mead Can 330 ml.,เบียร์คราฟท์,,N,,,,,,,161.25,619011922418,,,Y,,บริษัท นนทบุรี บิววิง จำกัด,161.25,Y,219.00,2.000,3.000,6.000
devanom-mrs.lychee,10076,Devanom Mrs.Lychee 330 ml,เบียร์คราฟท์,,N,,,,,,,155.00,612520553159,,,Y,,บริษัท นนทบุรี บิววิง จำกัด,155.00,Y,219.00,6.000,3.000,9.000
devanom-red-roselle-bottle-330ml.,10243,Devanom Red Roselle Bottle 330ml.,เบียร์คราฟท์,,N,,,,,,,161.25,612520553173,,,Y,,บริษัท นนทบุรี บิววิง จำกัด,161.25,Y,219.00,6.000,3.000,6.000
devanom-sour-mocha,10075,Devanom Sour Mocha 330 ml,เบียร์คราฟท์,,N,,,,,,,155.00,612520553135,,,Y,,บริษัท นนทบุรี บิววิง จำกัด,155.00,Y,219.00,4.000,3.000,9.000
dewar's-12-years-70cl,10257,Dewar's 12 Years 70CL,เหล้านำเข้า,,N,,,,,,,1357.49,5000277002450,,,Y,,บริษัท อินดิเพนเด้นท์ ไวน์ แอนด์ สปิริต (ประเทศไทย) จำกัด,1357.49,Y,1499.00,2.000,1.000,2.000
diplomatico-mantuano-70-cl.,10983,Diplomatico Mantuano 70 cl.,เหล้านำเข้า,,N,,,,,,,1510.00,7594003626624,,,Y,,บริษัท เคี้ยงเทรดดิ้ง จำกัด,1510.00,Y,1649.00,3.000,2.000,3.000
disaronno-liqueur-alc-28%-70-cl,10493,Disaronno Liqueur Alc 28% 70 CL,เหล้านำเข้า,,N,,,,,,,984.40,8001110016303,,,Y,,บริษัท อินดิเพนเด้นท์ ไวน์ แอนด์ สปิริต (ประเทศไทย) จำกัด,984.40,Y,1150.00,1.000,1.000,1.000
el-jamerdor-blanco-750-ml.,10984,El Jamerdor Blanco 750 ml.,เหล้านำเข้า,,N,,,,,,,1230.00,744607068208,,,Y,,บริษัท เคี้ยงเทรดดิ้ง จำกัด,1230.00,Y,1349.00,3.000,2.000,3.000
electric-wine-opener-gift-set,10966,Electric wine opener gift set  (ที่เปิดไวน์),ของที่ระลึก,,N,,,,,,,175.00,3149130,,,Y,,,175.00,Y,269.00,6.000,3.000,
engkanto-green-lava--24*330ml.bottle,10554,Engkanto Green Lava bottle 330ml.,เบียร์คราฟท์,,N,,,,,,,155.77,4806534610113,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,155.77,Y,205.00,7.000,3.000,6.000
engkanto-hop-coolture-pale-ale-24*330ml.,10556,Engkanto Hop Coolture Pale Ale 330ml.,เบียร์คราฟท์,,N,,,,,,,130.00,4806534610212,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,130.00,Y,179.00,9.000,3.000,6.000
engkanto-live-it-up-24*330ml.bottle,10552,Engkanto Live it Up bottle 330ml.,เบียร์คราฟท์,,N,,,,,,,110.00,4806534610106,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,110.00,Y,149.00,8.000,3.000,6.000
engkanto-mango-nation--24*330ml.bottle,10553,Engkanto Mango Nation bottle 330ml.,เบียร์คราฟท์,,N,,,,,,,145.52,4806534610137,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,145.52,Y,179.00,8.000,3.000,6.000
engkanto-true-brew-west-coast-ipa-6.5%--330ml,10651,Engkanto True Brew West Coast IPA 6.5%  330ml,เบียร์คราฟท์,,N,,,,,,,150.00,4806534610359,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,150.00,Y,200.00,1.000,3.000,6.000
engkanto-ube-lager--24*330ml.bottle,10555,Engkanto Ube lager bottle 330ml.,เบียร์คราฟท์,,N,,,,,,,130.00,4806534610182,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,130.00,Y,179.00,8.000,3.000,6.000
erawan-rum-40%-750ml.,10683,ERAWAN RUM 40% 750ml.,สุราชุมชน,,N,,,,,,,825.44,8859515900594,,,Y,,บริษัท ซีซีเอ็ม แบรนด์ จำกัด,825.44,Y,999.00,4.000,3.000,6.000
erdinger-gift-box-set,10937,Erdinger Gift Box Set,เบียร์คราฟท์,,N,,,,,,,519.00,JC10937,,,Y,,บริษัท โดโด้ ลิเคอร์ สโตร์ จำกัด,519.00,Y,699.00,6.000,5.000,10.000
estrella-galicia,10273,Estrella Galicia 330 ml,เบียร์คราฟท์,,N,,,,,,,103.00,8412598005831,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,0.00,Y,140.00,5.000,3.000,9.000
evan-williams-bourbon-(black)-with-box,10447,Evan Williams Bourbon (Black) 75 CL with box,เหล้านำเข้า,,N,,,,,,,920.20,,,,Y,,บริษัท อินดิเพนเด้นท์ ไวน์ แอนด์ สปิริต (ประเทศไทย) จำกัด,920.20,Y,999.00,1.000,1.000,1.000
far-yeast-aran-wood-aged-pilsner-5.0%-350ml.,10632,Far Yeast Aran Wood Aged Pilsner 5.0% 350ml.,เบียร์คราฟท์,,N,,,,,,,159.00,4560450663157,,,Y,,"BEERVANA (THAILAND) CO., LTD.",159.00,Y,209.00,1.000,3.000,6.000
far-yeast-tokyo-blonde-5.0%,10719,Far Yeast Tokyo Blonde 5.0% 350 ml,เบียร์คราฟท์,,N,,,,,,,149.00,675845476545,,,Y,,บริษัท โดโด้ ลิเคอร์ สโตร์ จำกัด,149.00,Y,195.00,3.000,3.000,6.000
far-yeast-tokyo-white-5.0%,10718,Far Yeast Tokyo White 5.0% 350 ml,เบียร์คราฟท์,,N,,,,,,,139.00,5894765416947,,,Y,,"BEERVANA (THAILAND) CO., LTD.",139.00,Y,180.00,0.000,3.000,5.000
federbrau-490-ml.,10703,FEDERBRAU 490 ML.,เบียร์,,N,,,,,,,52.91,8851994225014,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,52.91,Y,57.00,17.000,12.000,24.000
fleur-de-galetis-blanc-75-cl.,10786,Fleur De Galetis Blanc 750 ml.,ไวน์,,N,,,,,,,358.00,3700904307669,,,Y,,บริษัท ทัช คอมเมอร์เชียล โฮลดิ้ง จำกัด,358.00,Y,459.00,13.000,3.000,6.000
fleur-de-galetis-roae-75-cl.,10785,Fleur De Galetis Roae 750 ml.,ไวน์,,N,,,,,,,390.00,3700904300196,,,Y,,,390.00,Y,399.00,3.000,0.000,0.000
fleur-de-galetis-rouge-750ml.,10692,Fleur De Galetis Rouge 750ml.,ไวน์,,N,,,,,,,348.35,3760053110329,,,Y,,,348.35,Y,399.00,12.000,2.000,4.000
fly-to-nasa-west-coast-plisner,10732,Fly to Nasa West Coast IPA 330 ml,เบียร์คราฟท์,,N,,,,,,,165.00,JC10732,,,Y,,บริษัท กรุ๊ปบี จำกัด,165.00,Y,225.00,0.000,3.000,6.000
ford-gin-750-ml.,10979,Ford Gin 750 ml.,เหล้านำเข้า,,N,,,,,,,1390.00,081128005207,,,Y,,บริษัท เคี้ยงเทรดดิ้ง จำกัด,1390.00,Y,1519.00,3.000,2.000,3.000
fresh-natural-gold-melon-fruit-wine,10532,FRESH NATURAL GOLD MELON FRUIT WINE 275 ml,สุราชุมชน,,N,,,,,,,66.50,JC10532,,,Y,,Furano Fruit Wine,66.50,Y,99.00,16.000,6.000,13.000
fresh-natural-green-melon,10530,FRESH NATURAL GREEN MELON 275 ml,สุราชุมชน,,N,,,,,,,66.50,JC10530,,,Y,,Furano Fruit Wine,66.50,Y,99.00,10.000,6.000,13.000
fresh-natural-homnil-rice-wine,10531,FRESH NATURAL HOMNIL RICE WINE 275 ml,สุราชุมชน,,N,,,,,,,66.50,JC10531,,,Y,,Furano Fruit Wine,66.50,Y,99.00,15.000,6.000,13.000
fresh-natural-mango-fruit-wine,10533,FRESH NATURAL MANGO FRUIT WINE 275 ml,สุราชุมชน,,N,,,,,,,66.50,8857128799055,,,Y,,Furano Fruit Wine,66.50,Y,99.00,10.000,6.000,13.000
fresh-natural-ไวน์ข้าวกข43,10432,FRESH NATURAL RD43 RICE WINE 275 ml,สุราชุมชน,,N,,,,,,,66.50,JC10432,,,Y,,Furano Fruit Wine,66.50,Y,99.00,17.000,6.000,13.000
fronter-cabernet-sauvignon-1.5ml,10704,Frontera Cabernet Sauvignon 1.5ml,ไวน์,,N,,,,,,,631.30,7804320508009,,,Y,,บริษัท อินดิเพนเด้นท์ ไวน์ แอนด์ สปิริต (ประเทศไทย) จำกัด,631.30,Y,749.00,3.000,1.000,3.000
fronter-cabernet-sauvignon-750ml,10643,Frontera Cabernet Sauvignon 750ml,ไวน์,,N,,,,,,,353.10,7804320559001,,,Y,,บริษัท อินดิเพนเด้นท์ ไวน์ แอนด์ สปิริต (ประเทศไทย) จำกัด,353.10,Y,399.00,6.000,1.000,3.000
fronte-chardonnay,10665,Frontera Chardonnay,ไวน์,,N,,,,,,,353.10,7804320642277,,,Y,,บริษัท อินดิเพนเด้นท์ ไวน์ แอนด์ สปิริต (ประเทศไทย) จำกัด,353.10,Y,399.00,3.000,1.000,3.000
g7-3in1-instant-coffee-1600g,10479,G7 3in1 instant coffee 1600g (100 ซอง),กาแฟ,,N,,,,,,,417.30,8935024156117,,,Y,,บริษัท พิริยพูล อินเตอร์เนชั่นแนล จำกัด,417.30,Y,579.00,0.000,3.000,5.000
g7-3in1-instant-coffee-352g,10481,G7 3in1 instant coffee 352g (22 ซอง),กาแฟ,,N,,,,,,,96.30,8935024153543,,,Y,,บริษัท พิริยพูล อินเตอร์เนชั่นแนล จำกัด,96.30,Y,109.00,20.000,12.000,24.000
g7-3in1-instant-coffee-800g,10480,G7 3in1 instant coffee 800g (50 ซอง),กาแฟ,,N,,,,,,,164.50,8935024149669,,,Y,,บริษัท พิริยพูล อินเตอร์เนชั่นแนล จำกัด,164.50,Y,209.00,0.000,5.000,10.000
g7-espresso-coffee-37.5g,10478,G7 ESPRESSO COFFEE 37.5G,กาแฟ,,N,,,,,,,98.44,8935024150702,,,Y,,บริษัท พิริยพูล อินเตอร์เนชั่นแนล จำกัด,98.44,Y,119.00,0.000,12.000,24.000
g7-strong-x2-3in1-instant-coffee-600g(24stick),10263,G7 STRONG X2 3IN1 INSTANT COFFEE 600G(24STICK),กาแฟ,,N,,,,,,,160.28,8935024159965,,,Y,,บริษัท พิริยพูล อินเตอร์เนชั่นแนล จำกัด,160.28,Y,225.00,0.000,12.000,24.000
gentleman-jack-75-cl.,10977,Gentleman Jack 75 cl.,เหล้านำเข้า,,N,,,,,,,1490.00,082184028727,,,Y,,บริษัท เคี้ยงเทรดดิ้ง จำกัด,1490.00,Y,1629.00,3.000,2.000,3.000
gin-mare-700-ml.,10980,Gin Mare 700 ml.,เหล้านำเข้า,,N,,,,,,,2250.00,8411640000459,,,Y,,บริษัท เคี้ยงเทรดดิ้ง จำกัด,2250.00,Y,2449.00,3.000,2.000,3.000
ginga-kogen-beer-5.5%-350ml.,10634,Ginga Kogen Beer 5.5% 350ml.,เบียร์คราฟท์,,N,,,,,,,119.00,4535659100000,,,Y,,"BEERVANA (THAILAND) CO., LTD.",119.00,Y,160.00,1.000,3.000,6.000
granmonte-red-jungle-grappa-330ml,10438,Granmonte Red Jungle Grappa 330ml,สุราชุมชน,,N,,,,,,,582.13,8856516009745,,,Y,,บริษัท กรุ๊ปบี จำกัด,582.13,Y,849.00,5.000,3.000,6.000
granmonte-red-jungle-grappa-l-700ml-40%,10247,GranMonte Red Jungle Grappa L 700ml 40%,สุราชุมชน,,N,,,,,,,890.00,8858802499841,,,Y,,บริษัท กรุ๊ปบี จำกัด,890.00,Y,1290.00,4.000,3.000,6.000
haplab-blackjack-imperial-stout,10576,HAPLAB Blackjack imperial Stout 330 ml,เบียร์คราฟท์,,N,,,,,,,169.00,8855796039107,,,Y,,บริษัท กรุ๊ปบี จำกัด,169.00,Y,230.00,5.000,6.000,12.000
happy-monster-passionfruit/peach,10767,Happy Monster Passionfruit/Peach 500 ml,เบียร์คราฟท์,,N,,,,,,,149.74,5027342001316,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,149.74,Y,199.00,7.000,3.000,6.000
happy-monster-strawberrt/lime,10766,Happy Monster Strawberrt Sundae 500 ml,เบียร์คราฟท์,,N,,,,,,,149.74,7312720047108,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,149.74,Y,199.00,3.000,3.000,6.000
haut-lafon-rouge-1.5-ltr.,10690,Haut Lafon Rouge 1.5 Ltr.,ไวน์,,N,,,,,,,585.00,3700904307652,,,Y,,บริษัท ทัช คอมเมอร์เชียล โฮลดิ้ง จำกัด,585.00,Y,690.00,8.000,3.000,6.000
herradura-reposado-tequila-750-ml,10985,Herradura Reposado Tequila 750 ml,เหล้านำเข้า,,N,,,,,,,2790.00,744607111324,,,Y,,บริษัท เคี้ยงเทรดดิ้ง จำกัด,2790.00,Y,3039.00,3.000,2.000,3.000
highland-x-the-brewing-project-6.0%,10715,HIGHLAND x The Brewing Project 6.0% 490 ml,เบียร์คราฟท์,,N,,,,,,,190.00,8855796039190,,,Y,,บริษัท โดโด้ ลิเคอร์ สโตร์ จำกัด,190.00,Y,250.00,1.000,4.000,9.000
hod-director's-chocolate-porter-330ml,10549,HOD Director's Chocolate Porter 330ml,เบียร์คราฟท์,,N,,,,,,,125.00,8938511702088,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,125.00,Y,169.00,0.000,3.000,6.000
hod-dream-alone-pale---5.7%--330ml,10548,HOD Dream Alone Pale   5.7%  330ml,เบียร์คราฟท์,,N,,,,,,,125.00,8938511702057,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,125.00,Y,169.00,4.000,3.000,6.000
hod-kurtz's-insane-ipa-7.1%---330ml,10551,HOD Kurtz's Insane IPA 7.1%   330ml,เบียร์คราฟท์,,N,,,,,,,142.97,8938511702064,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,142.97,Y,185.00,0.000,3.000,6.000
hod-the-river-india-pale-ale,10550,HOD The River India Pale Ale 330 ml,เบียร์คราฟท์,,N,,,,,,,125.00,8938511702958,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,125.00,Y,169.00,2.000,3.000,6.000
hoppy-folks-love-at-sundown,10289,HOPPY Folks Love At Sundown 490 ml,เบียร์คราฟท์,,N,,,,,,,156.33,8855796036113,,,Y,,บริษัท กรุ๊ปบี จำกัด,156.33,Y,220.00,6.000,3.000,9.000
isan-brothers-witbier,10685,Isan brothers Witbier 330 ml,เบียร์คราฟท์,,N,,,,,,,160.00,JC10685,,,Y,,บริษัท กรุ๊ปบี จำกัด,160.00,Y,220.00,0.000,3.000,6.000
อีสานรัม,10430,Issan Rum (อีสานรัม) 1000 ml,สุราชุมชน,,N,,,,,,,783.33,JC10430,,,Y,,บจก.วีวีสปิริตส์,783.33,Y,1199.00,12.000,,
j.j.-mc-william-pinot-grigio-2022--750ml,10539,J.J. Mc William Pinot Grigio 2022  750ml,ไวน์,,N,,,,,,,351.11,9311769006969,,,Y,,บริษัท ทัช คอมเมอร์เชียล โฮลดิ้ง จำกัด,351.11,Y,399.00,12.000,3.000,6.000
